user_id,article_1,article_2,article_3,article_4,article_5
228298,64329,162655,336221,175040,235870
228299,234698,20691,31836,64329,271261
228300,289126,285719,233717,257291,156654
228301,158536,162655,156560,272143,214800
228302,327118,31520,96210,128260,160417
228303,235616,336245,336220,288440,123826
228304,199198,64329,198659,199197,162655
228305,158536,162655,156560,156447,64329
228306,303680,198093,242346,73500,235870
228307,96210,183176,233688,331116,336223
228308,123818,59057,336254,123290,39894
228309,95716,59057,235870,289090,235616
228310,168623,111043,272143,48403,233688
228311,56851,62434,348875,349992,199503
228312,64329,162655,158536,156560,270607
228313,199198,284985,64329,198659,158094
228314,162655,236171,199198,272143,300470
228315,336245,272143,96755,70999,337441
228316,331486,331806,352979,331508,225711
228317,272143,198659,182394,64329,166581
228318,207994,206503,254522,209236,160132
228319,16470,14401,15306,13596,8427
228320,336221,235870,156964,160417,158536
228321,60005,156364,285342,338350,160940
228322,336221,64329,336245,156964,95716
228323,124749,123757,124177,199198,272143
228324,336221,235870,156964,59057,156560
228325,199198,64329,166581,199197,162655
228326,159762,285719,233717,289126,168623
228327,233688,202652,206763,202320,64329
228328,161506,158508,162655,202289,203241
228329,95716,235870,199198,64329,48403
228330,272143,160974,199198,158536,64329
228331,199198,198659,224658,162655,2075
228332,160974,160417,158536,199198,272143
228333,336223,235870,95716,199198,300082
228334,123826,96480,331116,289003,160974
228335,272143,235715,64329,199198,162655
228336,272143,31836,224658,119193,59057
228337,272143,198659,224658,162655,64329
228338,161801,141004,59057,235652,272143
228339,272143,64329,198659,162655,175040
228340,272143,166581,202289,293301,288320
228341,272143,64329,198659,123826,96480
228342,336221,336223,162655,158536,235870
228343,199198,272143,64329,271262,162655
228344,336221,235870,336254,235616,156964
228345,320555,321534,319586,317732,320616
228346,42967,293668,39527,323208,323170
228347,272143,235616,300082,336223,224658
228348,272143,199198,158536,160974,235715
228349,160417,159762,276970,123289,123818
228350,162655,162300,160417,158536,87205
228351,272143,235715,64329,199198,162655
228352,235870,95716,20691,300082,271262
228353,166585,272143,235715,64329,199198
228354,162655,199197,235230,235616,156619
228355,272143,166581,160974,225055,198659
228356,272143,198659,182394,64329,166581
228357,160417,158536,159762,233717,272143
228358,160974,272143,160417,225055,158536
228359,272143,198659,182394,64329,166581
228360,336221,272143,95716,336245,48403
228361,96210,166581,288440,272143,336245
228362,162655,303565,300470,159177,202557
228363,272143,198659,182394,64329,166581
228364,272143,162655,64329,293513,158536
228365,168623,272143,20691,336245,237524
228366,162655,166581,156560,218337,175040
228367,272143,198659,182394,64329,166581
228368,272143,198659,182394,64329,166581
228369,272143,198659,182394,64329,166581
228370,272143,166581,160974,225055,198659
228371,106901,204880,224040,270343,284524
228372,123818,272143,166581,199197,336221
228373,272143,162655,198659,64329,224658
228374,272143,199198,162655,160417,218337
228375,199198,272143,158536,64329,160974
228376,272143,336220,166581,277491,160974
228377,272143,199198,158536,235616,160974
228378,235870,300082,272143,271261,156964
228379,20691,272143,162655,64329,336245
228380,198659,64329,166581,234698,162655
228381,158536,64329,199198,156560,160974
228382,272143,199198,158536,160974,235715
228383,272143,198659,182394,64329,166581
228384,84670,206168,66017,79737,79747
228385,272143,199198,166581,160974,133160
228386,336223,95716,336220,156964,300082
228387,123289,123290,124352,123757,20691
228388,160974,160417,158536,199198,272143
228389,166581,160974,199198,160417,158536
228390,272143,160974,158536,64329,124177
228391,307555,286415,293378,272085,195782
228392,48062,156560,271262,96210,2626
228393,272143,162655,64329,166581,70646
228394,158536,156560,64329,199198,202355
228395,272143,235715,64329,199198,162655
228396,162655,64329,124748,156560,272143
228397,74149,272143,75809,75818,166581
228398,272143,198659,293050,224658,338320
228399,199198,64329,158536,198659,156560
228400,272143,160417,202534,156560,160974
228401,158536,272143,160417,199198,300470
228402,277492,160417,158536,140528,300470
228403,199198,158536,175040,123818,156560
228404,198659,64329,162655,166581,175040
228405,199198,64329,198659,166581,166418
228406,272143,158536,175040,156355,160158
228407,272143,198659,182394,64329,166581
228408,168623,166581,123757,199198,123909
228409,123909,123757,156560,160417,158536
228410,348093,64329,158536,162655,272143
228411,160974,160417,158536,199198,272143
228412,162655,79568,236171,355162,199198
228413,336220,162655,160974,158536,289090
228414,234698,158536,336221,235870,158082
228415,270607,57748,245161,157798,202381
228416,70095,209294,63658,50823,207731
228417,64329,166581,162655,182394,199197
228418,272143,224658,284583,162655,354086
228419,111043,215993,48403,283505,183176
228420,336221,300082,336223,133160,124749
228421,210921,209931,141047,293050,234698
228422,160974,160417,158082,158536,162655
228423,272143,199198,338340,64329,235715
228424,202534,199198,64329,198659,300128
228425,199198,272143,64329,162655,198659
228426,300470,36162,162655,354241,355771
228427,64329,166581,162655,175040,324823
228428,36855,289126,285719,233717,257291
228429,288440,198659,199197,64329,162655
228430,95979,96436,286321,95834,95722
228431,336223,336221,235870,300082,199198
228432,272143,64329,182394,224658,166581
228433,160417,158536,300470,162300,156808
228434,286321,199198,64329,166581,123909
228435,123818,123290,272143,124748,124352
228436,199198,124748,123757,64329,123289
228437,64329,162655,272143,218337,160974
228438,161801,162655,199198,64329,198659
228439,64329,336221,198659,218028,162655
228440,272143,182394,168623,289090,224658
228441,199198,208582,64329,327118,208562
228442,89438,272143,272170,235715,144840
228443,336221,300082,59057,95716,214631
228444,272143,156560,123290,123818,160974
228445,336221,48403,236279,32082,119193
228446,272143,336221,234698,145626,145729
228447,160974,160417,158536,199198,272143
228448,162655,87228,87231,64329,218337
228449,336221,199198,64329,235870,336220
228450,123290,124352,184317,123289,123909
228451,64329,198659,119193,162655,31836
228452,42007,310551,214800,284629,284312
228453,257591,257422,257423,108855,123909
228454,158536,123757,168623,158082,123818
228455,162655,123757,64329,160417,156560
228456,156560,64329,218337,272143,156624
228457,272143,162655,64329,198659,218337
228458,234698,336221,124749,119193,272143
228459,96210,272143,123757,123290,336223
228460,39894,59057,48403,209013,30389
228461,272143,123757,166581,123290,224658
228462,160974,336220,293301,218028,156654
228463,156964,234698,64346,146188,58565
228464,199198,156843,58580,64329,225010
228465,162655,199197,158536,199198,235230
228466,95716,15226,234698,48403,124228
228467,199198,272143,235715,64329,162655
228468,234698,336221,235870,64409,160974
228469,272143,64329,338340,198659,158536
228470,254329,254391,254638,255936,162655
228471,272143,198659,182394,64329,166581
228472,162655,272143,198659,300470,182394
228473,123757,123290,124352,272143,162655
228474,272143,158536,160417,166581,336220
228475,235616,166581,199198,336220,277491
228476,272143,198659,224658,162655,332041
228477,202675,209294,207731,202557,202586
228478,272143,198659,224658,162655,64329
228479,160974,124748,293301,272143,199198
228480,48403,119193,183176,283505,215993
228481,255294,64329,158536,162655,272143
228482,48403,59057,225019,95716,272143
228483,198659,64329,162655,289003,124194
228484,159762,202289,289126,336221,235870
228485,48403,31836,59057,95716,336221
228486,272143,199198,64329,162655,235715
228487,114802,272143,198659,182394,114458
228488,160974,160417,158536,199198,272143
228489,234698,124748,106827,5814,64329
228490,160417,64329,160974,199197,156624
228491,160974,160417,158536,199198,272143
228492,272143,286128,199198,198199,129434
228493,272143,199198,224658,182394,166581
228494,255226,255875,255935,254876,255937
228495,160974,160417,158536,199198,272143
228496,20691,235870,272143,315105,336223
228497,202652,209013,209348,208970,160417
228498,272143,64329,162655,198659,289090
228499,355876,355895,267735,200457,290327
228500,202320,277713,209236,207603,225010
228501,198659,64329,162655,199197,166581
228502,181805,166583,199198,182884,272143
228503,160417,157077,156025,158536,300470
228504,272143,198659,224658,162655,64329
228505,160974,160417,158536,199198,272143
228506,111043,254391,128260,272143,254329
228507,64329,20691,123757,199198,123818
228508,160974,160417,158536,199198,272143
228509,336221,336223,336245,20691,331738
228510,272143,235715,64329,199198,162655
228511,202493,272143,202741,162655,64329
228512,320891,61017,321926,318952,320694
228513,208562,50644,158094,288528,30760
228514,158536,272143,218337,162655,156560
228515,336221,183176,283505,215993,270607
228516,354970,336223,235870,300082,354982
228517,160417,158536,300470,162300,156808
228518,199198,175040,162655,158536,324823
228519,272143,198659,182394,64329,166581
228520,272143,198659,182394,64329,166581
228521,162655,96755,124749,199198,300470
228522,235870,336223,336245,288440,300082
228523,336221,235870,199198,236338,58580
228524,283009,233717,159762,272143,288320
228525,198659,64329,156560,166581,313431
228526,96210,288440,293513,277491,272143
228527,162655,160417,158536,300470,158082
228528,199198,64329,123818,59057,158536
228529,166581,198659,175040,158536,156560
228530,25381,85781,313061,141406,168505
228531,360920,363297,361886,362553,362001
228532,199198,31836,156560,158536,119193
228533,272143,64329,198659,162655,175040
228534,199198,64329,158536,198659,234698
228535,235230,206168,225010,284985,285362
228536,160974,160417,158536,199198,272143
228537,272143,199198,158536,233688,64329
228538,272143,198659,182394,64329,166581
228539,57782,59230,58628,283398,59185
228540,336223,293114,272143,288320,119193
228541,272143,273397,198659,182394,64329
228542,48007,272143,62464,49093,105699
228543,64329,123818,124228,198659,183176
228544,272143,235715,64329,199198,162655
228545,272143,198659,182394,64329,166581
228546,166581,64329,198659,156625,158536
228547,234698,245161,336223,272143,183176
228548,286336,199198,64329,198659,166581
228549,160974,160417,158536,199198,272143
228550,348093,168623,96210,272143,289126
228551,162655,236171,199198,272143,300470
228552,59057,235870,123818,300082,95716
228553,272143,64329,198659,336223,162655
228554,202355,209236,207603,202534,336254
228555,272143,166581,160974,225055,198659
228556,199198,272143,162655,284547,235230
228557,271262,272143,160974,158536,199198
228558,293114,272143,198659,182394,64329
228559,336223,202289,202534,48403,208237
228560,160974,160417,158536,199198,272143
228561,123757,199198,336223,64329,123818
228562,272143,277257,129502,337143,199118
228563,124748,124194,124177,124228,124176
228564,141110,202388,207363,203290,116810
228565,272143,162655,64329,166581,198659
228566,272143,64329,162655,198659,168623
228567,272143,199197,156560,199198,336220
228568,300473,300128,300923,298035,298032
228569,272143,235715,64329,199198,162655
228570,272143,198659,32082,182394,29953
228571,199198,272143,158536,160974,160417
228572,272143,199198,64329,235715,162655
228573,272143,235715,64329,199198,207994
228574,272143,199198,64329,162655,235715
228575,199198,64329,198659,162655,175040
228576,123290,124352,124228,123289,272143
228577,276970,272143,95972,202534,162655
228578,64329,123290,124352,198659,162655
228579,300263,111043,234006,272143,215993
228580,162655,300470,16129,162300,158536
228581,272143,198659,162655,64329,224658
228582,199198,307779,64329,198659,354086
228583,59057,272143,336223,289003,48403
228584,272143,234698,123909,336221,96210
228585,272143,64329,198659,162655,175040
228586,199198,160974,160417,158536,272143
228587,272143,198659,224658,162655,64329
228588,123818,124228,272143,123290,276970
228589,272143,158536,199198,156560,159762
228590,168623,199198,156964,64329,159762
228591,160974,160417,162655,32196,156560
228592,160974,160417,158536,199198,272143
228593,26542,25868,31911,234987,159177
228594,160974,160417,158536,199198,272143
228595,272143,48403,31520,59057,224658
228596,272143,162655,64329,198659,199197
228597,162655,336223,272143,70591,198659
228598,158536,272143,160974,64329,199198
228599,272143,235715,64329,199198,162655
228600,336380,160417,218337,297906,162655
228601,166581,234269,32082,29953,160974
228602,202355,160417,158536,300470,202559
228603,160974,160417,272143,336223,199198
228604,160974,160417,158536,199198,272143
228605,158536,158082,300470,272143,156560
228606,272143,235715,64329,199198,162655
228607,71665,34660,124749,279470,282655
228608,300128,300473,298310,298035,298032
228609,160974,160417,158536,199198,272143
228610,272143,236207,202729,64329,198659
228611,199198,272143,224658,336380,31520
228612,199198,272143,162655,64329,288320
228613,272143,162655,224658,289003,218028
228614,272143,166581,235230,160417,158536
